Unit_ID,site,series,sand,silt,clay,oc,ph_h2o,estimated_om,theta_r,theta_s,silt_f_psa,silt_c_psa,cec7,cec82,bs7,ex_ca,ex_mg,ex_k,n_tot,estimated_c_to_n,ex_k_saturation,Ks,town,year,avg_N2O,cold_sum,sum_tmax,sum_rad,snow_sum,precip_sum,log_avg_N2O
INTPAC_NS_T101,INT,Octagon,29.7909095909091,49.7818180272727,20.1545456181818,1.37111111111111,6.09090909090909,2.36379555555556,0.044509710956718,0.419111443739623,34.5444450333333,17.1555552888889,13,12.7875000875,16.75,5.5249999375,1.55,0.35,NA,NA,0.018348624526555,1.51145635188253,West_Lafayette,2007,3.06507898003743,-822,1703,51084.8,728,1058,1.12007333742075
INTPAC_NS_T101,INT,Octagon,29.7909095909091,49.7818180272727,20.1545456181818,1.37111111111111,6.09090909090909,2.36379555555556,0.044509710956718,0.419111443739623,34.5444450333333,17.1555552888889,13,12.7875000875,16.75,5.5249999375,1.55,0.35,NA,NA,0.018348624526555,1.51145635188253,West_Lafayette,2009,5.54303822004167,-1023.5,1645.5,50390.4,1524,1237,1.71254276560453
MNMOBRR_N005S,MNM,Barnes,38.6345453127273,37.1090908763636,24.2545456181818,2.58952380714286,6.83829788510638,4.9056595953551,0.0695032305081315,0.479834386854322,19.6490195568627,17.6764705294118,25.4571429035714,33.1235297764706,96.4642857142857,22.1516130290323,5.69032259354839,1.00967741612903,0.31555,10.739688881789,0.0474078036096906,1.50545289885331,Morris,2004,9.82987668625,-1784.5,802.5,47216,1444,631,2.28542638944662
MNMOBRR_N005S,MNM,Barnes,38.6345453127273,37.1090908763636,24.2545456181818,2.58952380714286,6.83829788510638,4.9056595953551,0.0695032305081315,0.479834386854322,19.6490195568627,17.6764705294118,25.4571429035714,33.1235297764706,96.4642857142857,22.1516130290323,5.69032259354839,1.00967741612903,0.31555,10.739688881789,0.0474078036096906,1.50545289885331,Morris,2005,18.5099328555673,-1649.5,841,47702.4,3852,685,2.91830749911083
MNMOBRR_N005S,MNM,Barnes,38.6345453127273,37.1090908763636,24.2545456181818,2.58952380714286,6.83829788510638,4.9056595953551,0.0695032305081315,0.479834386854322,19.6490195568627,17.6764705294118,25.4571429035714,33.1235297764706,96.4642857142857,22.1516130290323,5.69032259354839,1.00967741612903,0.31555,10.739688881789,0.0474078036096906,1.50545289885331,Morris,2006,15.9561016988589,-1491,983.5,45612.8,824,812,2.76984130772922
MNMOBRR_N005S,MNM,Barnes,38.6345453127273,37.1090908763636,24.2545456181818,2.58952380714286,6.83829788510638,4.9056595953551,0.0695032305081315,0.479834386854322,19.6490195568627,17.6764705294118,25.4571429035714,33.1235297764706,96.4642857142857,22.1516130290323,5.69032259354839,1.00967741612903,0.31555,10.739688881789,0.0474078036096906,1.50545289885331,Morris,2007,17.1961178873737,-1742,781,47187.2,2088,571,2.84468365412191
MNMOBRR_N005S,MNM,Barnes,38.6345453127273,37.1090908763636,24.2545456181818,2.58952380714286,6.83829788510638,4.9056595953551,0.0695032305081315,0.479834386854322,19.6490195568627,17.6764705294118,25.4571429035714,33.1235297764706,96.4642857142857,22.1516130290323,5.69032259354839,1.00967741612903,0.31555,10.739688881789,0.0474078036096906,1.50545289885331,Morris,2008,18.5219162325379,-2190,412.5,49651.2,5100,526,2.91895469214514
MNMOFS_1,MNM,Flom,33.1066665666667,38.1200003266667,28.7733333466667,2.42538461538462,7.03333326666667,4.18136307692308,0.0684116346589477,0.480557750661702,22.0400002266667,16.07999992,31.3000005333333,44.0999985,98.3333333333333,22.9666665333333,7.39999993333333,0.6,0.266333333333333,11.7696594310719,0.0305810390071917,1.74682266522025,Morris,2004,10.01007255875,-1784.5,802.5,47216,1444,631,2.30359184192723
MNMOFS_1,MNM,Flom,33.1066665666667,38.1200003266667,28.7733333466667,2.42538461538462,7.03333326666667,4.18136307692308,0.0684116346589477,0.480557750661702,22.0400002266667,16.07999992,31.3000005333333,44.0999985,98.3333333333333,22.9666665333333,7.39999993333333,0.6,0.266333333333333,11.7696594310719,0.0305810390071917,1.74682266522025,Morris,2005,13.2349672103021,-1649.5,841,47702.4,3852,685,2.5828623581771
MNMOFS_1,MNM,Flom,33.1066665666667,38.1200003266667,28.7733333466667,2.42538461538462,7.03333326666667,4.18136307692308,0.0684116346589477,0.480557750661702,22.0400002266667,16.07999992,31.3000005333333,44.0999985,98.3333333333333,22.9666665333333,7.39999993333333,0.6,0.266333333333333,11.7696594310719,0.0305810390071917,1.74682266522025,Morris,2006,20.177162388485,-1491,983.5,45612.8,824,812,3.00455138999786
MNMOFS_1,MNM,Flom,33.1066665666667,38.1200003266667,28.7733333466667,2.42538461538462,7.03333326666667,4.18136307692308,0.0684116346589477,0.480557750661702,22.0400002266667,16.07999992,31.3000005333333,44.0999985,98.3333333333333,22.9666665333333,7.39999993333333,0.6,0.266333333333333,11.7696594310719,0.0305810390071917,1.74682266522025,Morris,2007,12.1003430837642,-1742,781,47187.2,2088,571,2.49323380623083
MNMOFS_1,MNM,Flom,33.1066665666667,38.1200003266667,28.7733333466667,2.42538461538462,7.03333326666667,4.18136307692308,0.0684116346589477,0.480557750661702,22.0400002266667,16.07999992,31.3000005333333,44.0999985,98.3333333333333,22.9666665333333,7.39999993333333,0.6,0.266333333333333,11.7696594310719,0.0305810390071917,1.74682266522025,Morris,2008,15.7879260980833,-2190,412.5,49651.2,5100,526,2.75924547689804
MNMOCC_5,MNM,Hamerly,34.88750004375,35.112499825,29.99999999375,3.36833333333333,7.725000025,5.88992284482857,0.081457437387466,0.533204775819474,20.9187502375,14.19375015,29.0333331333333,45.39999965,100,41.64000092,9.54999995,0.877777777777778,0.261571428571429,11.5998653998012,0.0223661993137546,1.74297267440981,Morris,2004,10.7303595000313,-1784.5,802.5,47216,1444,631,2.37307706027812
MNMOCC_5,MNM,Hamerly,34.88750004375,35.112499825,29.99999999375,3.36833333333333,7.725000025,5.88992284482857,0.081457437387466,0.533204775819474,20.9187502375,14.19375015,29.0333331333333,45.39999965,100,41.64000092,9.54999995,0.877777777777778,0.261571428571429,11.5998653998012,0.0223661993137546,1.74297267440981,Morris,2005,15.2266072813022,-1649.5,841,47702.4,3852,685,2.72304437658243
MNMOCC_5,MNM,Hamerly,34.88750004375,35.112499825,29.99999999375,3.36833333333333,7.725000025,5.88992284482857,0.081457437387466,0.533204775819474,20.9187502375,14.19375015,29.0333331333333,45.39999965,100,41.64000092,9.54999995,0.877777777777778,0.261571428571429,11.5998653998012,0.0223661993137546,1.74297267440981,Morris,2006,21.5797195066388,-1491,983.5,45612.8,824,812,3.07175396190672
MNMOCC_5,MNM,Hamerly,34.88750004375,35.112499825,29.99999999375,3.36833333333333,7.725000025,5.88992284482857,0.081457437387466,0.533204775819474,20.9187502375,14.19375015,29.0333331333333,45.39999965,100,41.64000092,9.54999995,0.877777777777778,0.261571428571429,11.5998653998012,0.0223661993137546,1.74297267440981,Morris,2007,16.2461406705077,-1742,781,47187.2,2088,571,2.78785538336929
MNMOCC_5,MNM,Hamerly,34.88750004375,35.112499825,29.99999999375,3.36833333333333,7.725000025,5.88992284482857,0.081457437387466,0.533204775819474,20.9187502375,14.19375015,29.0333331333333,45.39999965,100,41.64000092,9.54999995,0.877777777777778,0.261571428571429,11.5998653998012,0.0223661993137546,1.74297267440981,Morris,2008,17.2681388562104,-2190,412.5,49651.2,5100,526,2.84886311890542
MNMOFS_80,MNM,Parnell,21.3883116649351,38.7675323597403,39.8441559935065,3.55415583116883,6.85333328,6.12736465293507,0.1044278569601,0.557556069809724,33.8363636136364,18.1045456454545,40.73999997,55.4857145,98.2,35.9499996416667,10.824999925,1.358333325,0.526625,9.40543346851814,0.0247312972889196,1.61057929201447,Morris,2004,10.5764970128125,-1784.5,802.5,47216,1444,631,2.35863427640873
MNMOFS_80,MNM,Parnell,21.3883116649351,38.7675323597403,39.8441559935065,3.55415583116883,6.85333328,6.12736465293507,0.1044278569601,0.557556069809724,33.8363636136364,18.1045456454545,40.73999997,55.4857145,98.2,35.9499996416667,10.824999925,1.358333325,0.526625,9.40543346851814,0.0247312972889196,1.61057929201447,Morris,2005,21.3892782364143,-1649.5,841,47702.4,3852,685,3.06288977948687
MNMOFS_80,MNM,Parnell,21.3883116649351,38.7675323597403,39.8441559935065,3.55415583116883,6.85333328,6.12736465293507,0.1044278569601,0.557556069809724,33.8363636136364,18.1045456454545,40.73999997,55.4857145,98.2,35.9499996416667,10.824999925,1.358333325,0.526625,9.40543346851814,0.0247312972889196,1.61057929201447,Morris,2006,14.5390316701811,-1491,983.5,45612.8,824,812,2.67683687223848
MNMOFS_80,MNM,Parnell,21.3883116649351,38.7675323597403,39.8441559935065,3.55415583116883,6.85333328,6.12736465293507,0.1044278569601,0.557556069809724,33.8363636136364,18.1045456454545,40.73999997,55.4857145,98.2,35.9499996416667,10.824999925,1.358333325,0.526625,9.40543346851814,0.0247312972889196,1.61057929201447,Morris,2007,23.7430877194412,-1742,781,47187.2,2088,571,3.16729144472735
MNMOFS_80,MNM,Parnell,21.3883116649351,38.7675323597403,39.8441559935065,3.55415583116883,6.85333328,6.12736465293507,0.1044278569601,0.557556069809724,33.8363636136364,18.1045456454545,40.73999997,55.4857145,98.2,35.9499996416667,10.824999925,1.358333325,0.526625,9.40543346851814,0.0247312972889196,1.61057929201447,Morris,2008,20.5972756674271,-2190,412.5,49651.2,5100,526,3.02515881789582
MNMOCC_17,MNM,Vallers,35.62500013125,36.531250353125,27.843749853125,4.18608693478261,7.65909093181818,7.230455972416,0.0762916173875072,0.543144979673433,20.8843751,15.6468750125,32.32500005,57.75000195,100,54.7666657666667,11.5428573857143,1.18888888888889,0.467,9.36444005333737,0.0414593703676202,1.82389877036042,Morris,2004,9.4979654598125,-1784.5,802.5,47216,1444,631,2.25107761354551
MNMOCC_17,MNM,Vallers,35.62500013125,36.531250353125,27.843749853125,4.18608693478261,7.65909093181818,7.230455972416,0.0762916173875072,0.543144979673433,20.8843751,15.6468750125,32.32500005,57.75000195,100,54.7666657666667,11.5428573857143,1.18888888888889,0.467,9.36444005333737,0.0414593703676202,1.82389877036042,Morris,2005,27.8818718773529,-1649.5,841,47702.4,3852,685,3.32797672414614
